Date,Open,High,Low,Close,Volume
2020-04-29 00:00:00-04:00,249.11465512286668,251.9220418337139,248.1199745697515,250.48117065429688,6773100
2020-04-30 00:00:00-04:00,249.20754583600922,249.67234656399796,246.55820438182135,248.2965545654297,7386600
2020-05-01 00:00:00-04:00,243.68576567193756,244.3457748337715,240.52509768404843,241.52908325195312,4790700
2020-05-04 00:00:00-04:00,239.76280387588454,242.5329978720285,238.47064432180906,242.29132080078125,4128900
2020-05-05 00:00:00-04:00,244.90352465995812,247.09737056606244,244.11335771713078,244.5223846435547,4437200
2020-05-06 00:00:00-04:00,246.07478428373898,246.4466191784143,242.7561287703481,242.876953125,3021400
2020-05-07 00:00:00-04:00,245.83307873154132,247.5528184663732,245.321780987548,245.7493896484375,3410200
2020-05-08 00:00:00-04:00,248.69628974357857,250.1929629200842,247.62725368560976,249.85829162597656,3201100
2020-05-11 00:00:00-04:00,247.99911261353608,251.17836255388178,247.67374638114094,249.8955078125,3469300
2020-05-12 00:00:00-04:00,250.97379035496584,251.36420704715405,244.79191849321958,244.86630249023438,5159900
2020-05-13 00:00:00-04:00,244.36434422187443,245.32183264173005,238.312629317913,240.52508544921875,5617500
2020-05-14 00:00:00-04:00,238.2846904309138,243.55554232161097,236.09084496461278,243.42538452148438,7737600
2020-05-15 00:00:00-04:00,241.26877941830134,244.58743518747823,240.35775974232337,244.5223846435547,3385900
2020-05-18 00:00:00-04:00,250.3602586990943,253.5023160058373,250.11855325421138,251.996337890625,6759200
2020-05-19 00:00:00-04:00,251.55944082139283,253.08400085329208,249.44925569201507,249.6165771484375,4921100
2020-05-20 00:00:00-04:00,252.77718033258853,254.51553010316908,252.56336183560987,253.68817138671875,4896200
2020-05-21 00:00:00-04:00,253.59524059749324,254.3296336179782,250.94589940704824,251.86619567871094,3581300
2020-05-22 00:00:00-04:00,251.69896942158394,252.59137912457462,250.52766218258853,252.43333435058594,2296400
2020-05-26 00:00:00-04:00,257.99229563524483,258.1875040011789,255.22207303313817,255.67759704589844,4911800
2020-05-27 00:00:00-04:00,258.2247201868553,259.4053039550781,253.65106802948128,259.4053039550781,5152400
2020-05-28 00:00:00-04:00,260.3162708970613,262.1847787317042,258.2525547177964,258.89398193359375,4630600
2020-05-29 00:00:00-04:00,258.45708416325436,260.61376628708143,255.9750358654491,260.0559997558594,7049300
2020-06-01 00:00:00-04:00,259.4238874037065,261.67350706016026,258.9590866716409,261.19012451171875,3888200
2020-06-02 00:00:00-04:00,261.95236647665246,263.33746337890625,260.7159808221788,263.33746337890625,4343900
2020-06-03 00:00:00-04:00,265.12235583608924,267.66014974311094,264.87134527794524,266.814208984375,5568100
2020-06-04 00:00:00-04:00,265.8659362801004,267.49273833775834,264.1926655113228,266.1355285644531,3818600
2020-06-05 00:00:00-04:00,271.0996540125342,274.58565917498487,271.0810438287242,272.94024658203125,6015500
2020-06-08 00:00:00-04:00,273.70256738088017,276.38912937769663,273.19129789506576,276.24969482421875,5559700
2020-06-09 00:00:00-04:00,273.75829790164323,275.524563196947,272.9588543420278,274.2881774902344,4686400
2020-06-10 00:00:00-04:00,274.7251052724149,275.5245772419663,271.9920748404699,272.5777282714844,5602600
2020-06-11 00:00:00-04:00,266.2007029141226,266.72130591438315,256.3841122008009,256.8675231933594,7748200
2020-06-12 00:00:00-04:00,263.40257997047314,264.14624979250897,255.17560135672,259.9630432128906,6232200
2020-06-15 00:00:00-04:00,254.6271230565617,263.40256254823987,253.56736384261177,262.3335266113281,4431400
2020-06-16 00:00:00-04:00,269.63089423907275,269.77035715451416,262.9191705104894,267.4649353027344,5295000
2020-06-17 00:00:00-04:00,268.4038105390728,268.67337450731355,265.7544409926579,266.2378234863281,2662800
2020-06-18 00:00:00-04:00,264.90849417579926,266.9071313767857,264.5180491317662,266.4795227050781,2756300
2020-06-19 00:00:00-04:00,269.62165626097607,269.8354464728959,263.7000986024766,264.9085693359375,3479500
2020-06-22 00:00:00-04:00,264.33218589032623,266.97225068301645,263.31892368381097,266.66546630859375,2518000
2020-06-23 00:00:00-04:00,269.1289607184337,269.98417827961407,267.5021579642265,267.8739929199219,2503600
2020-06-24 00:00:00-04:00,265.940398921756,266.51677571283096,259.33094551895834,261.0228271484375,4532300
2020-06-25 00:00:00-04:00,260.5301167823004,264.09978301898855,258.6337218421523,263.7837219238281,3897400
2020-06-26 00:00:00-04:00,262.81691590227604,263.00284753487296,257.05337572198164,257.6018371582031,4479000
2020-06-29 00:00:00-04:00,258.73532790337816,261.3797623899991,256.7075944854993,261.361083984375,3464600
2020-06-30 00:00:00-04:00,260.9779264075535,266.2668231600447,260.84709203647714,264.8464660644531,5215700
2020-07-01 00:00:00-04:00,265.724929014521,267.724630988394,265.3324827969002,266.65936279296875,3712600
2020-07-02 00:00:00-04:00,269.8270396322656,271.03243837356416,267.41618511637114,268.0048828125,3661100
2020-07-06 00:00:00-04:00,271.61183455543886,272.4621440602539,270.8923024129245,272.16314697265625,3573800
2020-07-07 00:00:00-04:00,270.67732583996064,272.55551751543715,269.0140355881422,269.341064453125,3420300
2020-07-08 00:00:00-04:00,270.0513278162497,271.49968858299775,268.4534542418611,271.3408508300781,2434200
2020-07-09 00:00:00-04:00,271.938849849094,272.2004901105043,266.69669115977285,269.9578552246094,3164600
2020-07-10 00:00:00-04:00,269.78971174239797,272.86400674520934,268.5001886128505,272.6677551269531,2712400
2020-07-13 00:00:00-04:00,274.8168785909055,277.0128028637205,269.6868196478941,270.2007751464844,3657900
2020-07-14 00:00:00-04:00,268.92065468071223,274.0880713663403,267.83670827887676,273.81707763671875,4053100
2020-07-15 00:00:00-04:00,276.7699236642205,277.29320426203475,274.11613534197573,276.24664306640625,6601400
2020-07-16 00:00:00-04:00,274.53665222898616,275.76075828449046,273.9292759331238,275.44305419921875,3082900
2020-07-17 00:00:00-04:00,276.33068020972644,276.9193778868683,274.48984504442217,276.17181396484375,2246000
2020-07-20 00:00:00-04:00,275.9661864716008,279.09654387205927,275.28406838228045,278.4704895019531,2539900
2020-07-21 00:00:00-04:00,280.19916997217507,280.6570617038959,278.1434337170825,279.0498352050781,3305500
2020-07-22 00:00:00-04:00,278.666786546083,280.85335772621994,278.5639840224528,280.638427734375,4121100
2020-07-23 00:00:00-04:00,280.26462805472926,280.909389440119,276.0129671085417,277.2837829589844,3487100
2020-07-24 00:00:00-04:00,275.52704186575943,276.4147650772613,274.06932792019074,275.48968505859375,2851000
2020-07-27 00:00:00-04:00,276.1065125622908,277.6389691826814,275.41501215126993,277.4988098144531,2253300
2020-07-28 00:00:00-04:00,276.76047103275226,277.83506371404866,275.4616234660775,275.7793273925781,3135600
2020-07-29 00:00:00-04:00,276.59234381733506,279.63860645902975,276.4988947546073,279.1153259277344,2370800
2020-07-30 00:00:00-04:00,276.3493849631559,278.51727776875776,274.41512907523963,278.0967712402344,2951700
2020-07-31 00:00:00-04:00,279.81617727727087,280.4235534667969,275.88219094693295,280.4235534667969,4460300
2020-08-03 00:00:00-04:00,281.87190169740745,282.9652016031259,281.3860064707835,282.1896057128906,3767700
2020-08-04 00:00:00-04:00,281.47009024402126,283.3763427734375,281.47009024402126,283.3763427734375,2129200
2020-08-05 00:00:00-04:00,284.63776244909343,285.37597286685997,284.35744381786367,285.1423645019531,2615100
2020-08-06 00:00:00-04:00,284.6097134103989,287.1420484651533,284.30136293465443,287.0579528808594,4088200
2020-08-07 00:00:00-04:00,286.151724652789,287.4318946279212,285.3013863188216,287.2076110839844,3319600
2020-08-10 00:00:00-04:00,287.69342901522776,288.2727733000386,285.8619470949693,288.1232604980469,2118200
2020-08-11 00:00:00-04:00,289.22583308628924,289.7864988633176,285.0676213163413,285.7964782714844,3571200
2020-08-12 00:00:00-04:00,288.0391479174293,290.4312955750061,287.9924376455948,289.7117919921875,2947400
2020-08-13 00:00:00-04:00,289.0203621400772,290.4033344262778,288.32889025530517,289.21661376953125,4074200
2020-08-14 00:00:00-04:00,288.8802027737932,289.6931556148969,288.12331367920314,289.21661376953125,2097600
2020-08-17 00:00:00-04:00,290.08558377724876,290.4873834016302,289.7585262973317,290.1510009765625,2183400
2020-08-18 00:00:00-04:00,290.5434623178614,291.1228066468456,289.00165242244935,290.7583923339844,2415800
2020-08-19 00:00:00-04:00,291.12271443834504,291.8048610865127,289.0295927471319,289.52484130859375,2498300
2020-08-20 00:00:00-04:00,287.90833810558485,290.86115186047624,287.82424249911463,290.440673828125,2409300
2020-08-21 00:00:00-04:00,290.1230542323261,291.6368326225897,289.8333819979749,291.47796630859375,2316200
2020-08-24 00:00:00-04:00,293.7485327039072,294.5054501549573,292.8234525655631,294.4400329589844,2349600
2020-08-25 00:00:00-04:00,294.99135574745134,295.5239897620127,293.87937744336057,295.4679260253906,2890800
2020-08-26 00:00:00-04:00,295.9817788042551,298.67295155304686,295.5145621052744,298.4860534667969,2606000
2020-08-27 00:00:00-04:00,299.2243268163347,300.42040067680813,297.5890680257145,299.08416748046875,2295900
2020-08-28 00:00:00-04:00,300.0840124750566,301.14925192371476,298.972034237579,301.02777099609375,3538700
2020-08-31 00:00:00-04:00,300.8689395773294,301.6631853207973,299.76628626113404,299.97186279296875,5068000
2020-09-01 00:00:00-04:00,300.7100260285688,302.8498866120602,299.8970734903663,302.7751159667969,3008000
2020-09-02 00:00:00-04:00,304.56926647292516,308.05471379921994,303.4853201581795,307.1856689453125,5273100
2020-09-03 00:00:00-04:00,305.5691568976876,306.0363737225131,294.16905496528517,296.5518493652344,6892000
2020-09-04 00:00:00-04:00,296.9349678932222,298.6449974259149,286.77767877621034,294.17840576171875,5133900
2020-09-08 00:00:00-04:00,289.06704256892573,290.22573111844264,285.79652493831446,286.0955505371094,4278300
2020-09-09 00:00:00-04:00,289.81454073072945,294.0288448888394,289.0109416186772,291.7394714355469,3339800
2020-09-10 00:00:00-04:00,293.45883496521617,294.07556450918634,285.7684653615784,286.6374816894531,3589000
2020-09-11 00:00:00-04:00,288.31951731756766,289.29133638592305,284.22672151523875,286.85247802734375,3690100
2020-09-14 00:00:00-04:00,289.74915097544897,292.24410117307735,289.3099660536436,290.580810546875,3056100
2020-09-15 00:00:00-04:00,292.91694290683694,293.6551535392664,291.0947857240434,292.0759582519531,2570900
2020-09-16 00:00:00-04:00,293.2345515861987,294.51472081913954,290.64618125815934,290.8984680175781,2313400
2020-09-17 00:00:00-04:00,286.3852918907633,289.9267755918613,285.8993680461163,288.35693359375,2848300
2020-09-18 00:00:00-04:00,289.15111495423145,289.1885002802416,282.712854218941,285.0022277832031,3420800
2020-09-21 00:00:00-04:00,280.76923072886825,281.96530445049444,277.36787915123466,281.90924072265625,4536800
2020-09-22 00:00:00-04:00,283.2362067688176,285.22655526461904,280.95621460186237,284.75933837890625,2741500
2020-09-23 00:00:00-04:00,285.2638084512939,285.51609518671063,277.6855677636573,278.162109375,2755800
2020-09-24 00:00:00-04:00,276.8820243649609,281.69435181686816,275.69530393053753,278.9284362792969,3130700
2020-09-25 00:00:00-04:00,278.0687366334598,284.1051981887287,277.2651374298078,283.39501953125,2683800
2020-09-28 00:00:00-04:00,287.2636567378453,288.75872803259597,286.33854786714625,288.1419982910156,2437900
2020-09-29 00:00:00-04:00,287.94391923088807,288.572671331728,285.8887833502015,286.4987487792969,2303900
2020-09-30 00:00:00-04:00,287.19323296743056,291.61317034641644,287.0149313928142,288.7040710449219,4304500
2020-10-01 00:00:00-04:00,291.0594773967438,291.95095653913484,288.80728188146674,290.5339660644531,3005700
2020-10-02 00:00:00-04:00,285.95443427843276,289.57671021407,285.475832436015,287.8312683105469,3125100
2020-10-05 00:00:00-04:00,289.68001705406385,293.0583248101082,289.68001705406385,292.8612365722656,2364500
2020-10-06 00:00:00-04:00,293.0207736868501,294.96330418382377,288.2629915611797,288.7697448730469,3389800
2020-10-07 00:00:00-04:00,291.481838892943,294.4847862757504,291.472474192165,293.72467041015625,1707800
2020-10-08 00:00:00-04:00,295.56379812658616,296.3990029685256,294.7098352551765,296.32391357421875,1731700
2020-10-09 00:00:00-04:00,297.91933857073536,299.4489633374451,297.33752443233055,298.9609680175781,2794100
2020-10-12 00:00:00-04:00,301.36328972519647,305.1920190001784,300.9128391947559,303.7843933105469,2194300
2020-10-13 00:00:00-04:00,303.7093581407083,303.7938122526186,300.9597739634883,301.8418884277344,2229700
2020-10-14 00:00:00-04:00,302.3767922591893,303.3902702374884,299.2893916429954,299.9556884765625,1902100
2020-10-15 00:00:00-04:00,296.2676620867293,300.01196588405423,295.81724019583993,299.59906005859375,2481700
2020-10-16 00:00:00-04:00,300.90344848747316,302.36737692641907,299.2612185018925,299.3456726074219,1669600
2020-10-19 00:00:00-04:00,300.5750758102923,301.12876726696277,294.0343055163364,294.8226013183594,2229600
2020-10-20 00:00:00-04:00,296.0518716149589,299.0454248048487,295.39496811290496,295.9861755371094,3066600
2020-10-21 00:00:00-04:00,295.98616809697074,297.9662146132466,295.2166591312153,295.4512634277344,2607700
2020-10-22 00:00:00-04:00,295.65774879571575,297.62843083035654,293.7152181342174,297.07476806640625,2362400
2020-10-23 00:00:00-04:00,298.26655841831314,298.26655841831314,295.8266676515835,298.0882568359375,1429300
2020-10-26 00:00:00-04:00,294.9539473942822,295.6765184254197,289.37035285023376,292.5985107421875,3335800
2020-10-27 00:00:00-04:00,292.9550686341942,293.2272176353325,291.43483738338625,291.63189697265625,2196100
2020-10-28 00:00:00-04:00,286.3392394825402,286.91166021752815,281.16855164265905,281.5908508300781,5650500
2020-10-29 00:00:00-04:00,281.82550699137767,287.3903150346293,280.295882120261,284.5563049316406,5365200
2020-10-30 00:00:00-04:00,282.98909903132994,284.2090299812646,278.1187112917274,281.35626220703125,5892100
2020-11-02 00:00:00-05:00,284.6876198793171,286.50815152876606,282.11636592911856,284.6313171386719,4080400
2020-11-03 00:00:00-05:00,287.6905669635648,291.60375063773455,287.240116399236,289.65185546875,3378300
2020-11-04 00:00:00-05:00,293.902904903419,299.96507240397307,292.7861860693404,296.1738586425781,5750200
2020-11-05 00:00:00-05:00,301.17569759705674,303.62495338628617,300.7815496686721,301.9733581542969,3950300
2020-11-06 00:00:00-05:00,301.6448229434954,303.0336906903053,299.75859523300016,301.93572998046875,3640600
2020-11-09 00:00:00-05:00,313.769156388398,314.5574520258287,305.2483409451201,305.69879150390625,8097300
2020-11-10 00:00:00-05:00,304.76978275434254,306.20556010863834,302.22667983544716,305.3046875,4120800
2020-11-11 00:00:00-05:00,307.2565841978508,308.2700622125267,306.0835626521411,307.4536437988281,2773500
2020-11-12 00:00:00-05:00,306.61845813133306,307.2753616938234,302.85542424835836,304.6102600097656,2532700
2020-11-13 00:00:00-05:00,306.3464022863834,309.4244105203181,305.8208907809479,308.7487487792969,1996100
2020-11-16 00:00:00-05:00,311.2261117930739,312.60558645814297,310.0624834306191,312.49298095703125,3018800
2020-11-17 00:00:00-05:00,310.362729403527,312.0237175299422,308.97386164431117,310.9351501464844,3052100
2020-11-18 00:00:00-05:00,311.2073264204202,311.6859283963317,307.1345988713354,307.1627502441406,2647800
2020-11-19 00:00:00-05:00,306.63722586159554,308.8237254253786,305.3703568626162,308.4483642578125,2962200
2020-11-20 00:00:00-05:00,308.1855624908916,308.42016676531557,306.2993349602934,306.3837890625,3516800
2020-11-23 00:00:00-05:00,308.0635846576744,309.30230218413146,305.9802974134399,308.1949768066406,2222600
2020-11-24 00:00:00-05:00,310.6348817494146,313.6659799129334,309.771553878009,313.1873779296875,2659700
2020-11-25 00:00:00-05:00,313.1216847037813,313.1216847037813,311.69527220863887,312.6712341308594,2256900
2020-11-27 00:00:00-05:00,313.70350099620686,314.0037727420412,312.66184298845945,313.562744140625,984700
2020-11-30 00:00:00-05:00,312.868267882469,313.0841141338302,309.7152000471402,312.15509033203125,4175700
2020-12-01 00:00:00-05:00,315.23311668418324,316.99731695433684,314.6700606396483,315.5896911621094,3224200
2020-12-02 00:00:00-05:00,314.57617632716176,316.3497697256455,314.0412717156283,316.2559509277344,2270300
2020-12-03 00:00:00-05:00,316.1621398925781,317.4665248988184,315.19557132943197,316.1621398925781,2851100
2020-12-04 00:00:00-05:00,316.7158944216263,318.91178785302884,316.66898500366995,318.8836364746094,2907000
2020-12-07 00:00:00-05:00,318.18911573881803,318.7146270613647,317.1005483883374,318.2923278808594,1943100
2020-12-08 00:00:00-05:00,317.0818088314334,319.71875893372595,317.0442641238583,319.2120056152344,1948200
2020-12-09 00:00:00-05:00,319.80317695051514,319.9345404548697,315.55214856096035,316.3779602050781,2545800
2020-12-10 00:00:00-05:00,315.0641874146818,317.18501949029724,314.21961764664167,316.22784423828125,2738600
2020-12-11 00:00:00-05:00,314.66065168556764,316.0588840722165,313.21548125857555,315.82427978515625,2387900
2020-12-14 00:00:00-05:00,317.898245694448,318.864814343541,314.2665754171589,314.3791809082031,2654600
2020-12-15 00:00:00-05:00,316.847225490744,318.72406005859375,315.5334183826709,318.72406005859375,2757400
2020-12-16 00:00:00-05:00,318.9023118946259,320.03781735256257,318.08589349374665,319.2120056152344,2943200
2020-12-17 00:00:00-05:00,320.72284998789036,321.17330057310687,319.96273431411475,320.9480895996094,2627000
2020-12-18 00:00:00-05:00,321.304675149423,321.4078872938872,317.8419134302941,319.6624450683594,6025700
2020-12-21 00:00:00-05:00,316.08702260012683,319.4184205239751,313.534526915078,318.67706298828125,3918100
2020-12-22 00:00:00-05:00,318.92493494938395,319.0003026696092,317.0404256351217,318.04864501953125,2371900
2020-12-23 00:00:00-05:00,318.99095696108736,320.1310772494665,318.1900346076302,318.3031005859375,3682200
2020-12-24 00:00:00-05:00,318.83071450399115,319.5939385016257,318.26535593954634,319.5751037597656,1447500
2020-12-28 00:00:00-05:00,322.0061066956952,322.6845312187829,321.39364690180525,322.354736328125,2798800
2020-12-29 00:00:00-05:00,323.78700251032905,323.9189032218092,321.1863702133452,321.6763610839844,2555500
2020-12-30 00:00:00-05:00,322.5148732322602,323.1084981757001,321.84588058020006,322.1097106933594,2009100
2020-12-31 00:00:00-05:00,322.0814638974127,324.48420154787703,321.52553715196126,323.8434753417969,3507000
2021-01-04 00:00:00-05:00,325.0967025890444,325.16266731858275,316.00395058728384,319.4526062011719,5402600
2021-01-05 00:00:00-05:00,318.85896973972274,322.6185853696127,318.8495667467901,321.5538330078125,3299700
2021-01-06 00:00:00-05:00,320.16868154077,326.491201518688,319.7069572577274,323.5042419433594,4805000
2021-01-07 00:00:00-05:00,325.775109446483,329.03533119886174,325.58667577201936,328.3380432128906,3638900
2021-01-08 00:00:00-05:00,329.6760804142407,330.3733396934478,326.6231843751917,330.1849060058594,3758500
2021-01-11 00:00:00-05:00,327.3015756115856,329.6195428549185,327.15084016574076,328.0271301269531,2975000
2021-01-12 00:00:00-05:00,328.18722904564714,328.988151117314,325.99178872504643,328.0553283691406,2298400
2021-01-13 00:00:00-05:00,328.0082656226233,329.8456737662745,327.26390512297456,328.8751525878906,3039900
2021-01-14 00:00:00-05:00,329.64775369245575,330.0906144726029,327.4805510161781,327.76324462890625,3497400
2021-01-15 00:00:00-05:00,326.2744759892634,327.01886514281273,323.69270769775517,325.42645263671875,3622100
2021-01-19 00:00:00-05:00,327.71617718293845,328.46056645657393,326.35932809784686,327.9988708496094,3433800
2021-01-20 00:00:00-05:00,330.0906489087014,333.28487715188004,329.76085403710977,332.4556884765625,2920600
2021-01-21 00:00:00-05:00,333.0492664094286,333.40732771908824,331.95624774242935,332.7666015625,2580800
2021-01-22 00:00:00-05:00,331.0894751429778,332.65362146202204,330.7219819918171,331.5794372558594,1812200
2021-01-25 00:00:00-05:00,332.3425951084724,333.2565831744666,327.87631773203,332.9267883300781,3549000
2021-01-26 00:00:00-05:00,333.77487520350456,334.1706060537357,332.2389955223139,332.42742919921875,2430200
2021-01-27 00:00:00-05:00,329.35562967429115,329.37446441144147,322.24159129832935,324.3616638183594,5010400
2021-01-28 00:00:00-05:00,325.9918200973624,330.79732423450326,325.6243270064581,327.0848388671875,3432200
2021-01-29 00:00:00-05:00,325.3699340350134,326.2273891727318,319.0191472247268,320.5361633300781,5803600
2021-02-01 00:00:00-05:00,323.78690461780656,326.8209651285369,321.68566682056263,325.8033142089844,3334000
2021-02-02 00:00:00-05:00,328.8940068600977,331.994033019059,328.8469056250352,330.4864196777344,2955200
2021-02-03 00:00:00-05:00,331.3908912235464,332.4273480819368,329.67598127679554,330.81610107421875,3392800
2021-02-04 00:00:00-05:00,331.7867236855009,334.53812008939786,331.59828999681287,334.5192565917969,1988300
2021-02-05 00:00:00-05:00,336.2907289567961,336.5074579105175,334.8019790402487,335.8572998046875,2091800
2021-02-08 00:00:00-05:00,337.2518314938463,338.3354187011719,336.4414774591451,338.3354187011719,3371100
2021-02-09 00:00:00-05:00,337.5345039373091,338.5803929265912,337.11047778983436,338.0621643066406,1891200
2021-02-10 00:00:00-05:00,339.71105255456143,339.78642027083083,335.72530521218135,337.9302062988281,2400000
2021-02-11 00:00:00-05:00,338.9383801035219,339.3058731848882,336.234114114163,338.4766845703125,2237200
2021-02-12 00:00:00-05:00,337.7511499798405,340.33291820714686,337.6663217669011,340.20098876953125,2144500
2021-02-16 00:00:00-05:00,341.23752530396087,341.4448224829801,339.1928487591774,339.88067626953125,4408500
2021-02-17 00:00:00-05:00,338.2976773434421,340.12565361896156,337.2517885107664,339.9560546875,3211800
2021-02-18 00:00:00-05:00,337.5532575595603,339.14567003424537,335.9043121128424,338.50494384765625,3010500
2021-02-19 00:00:00-05:00,339.6545304783303,339.88066238972374,337.4590898243405,337.8830871582031,2487100
2021-02-22 00:00:00-05:00,335.29185583310135,337.50615977806507,335.0280257091478,335.22589111328125,3291000
2021-02-23 00:00:00-05:00,333.266029887042,336.9125505675381,329.34624732260147,335.6499328613281,5251100
2021-02-24 00:00:00-05:00,334.64169182563603,339.7581270413266,333.7465672719957,339.3623962402344,3301200
2021-02-25 00:00:00-05:00,338.29765444303706,339.4660408988975,329.8644646060606,331.2213134765625,7049200
2021-02-26 00:00:00-05:00,333.05869246471934,334.0009469454801,327.63129745383344,329.4027404785156,7579500
2021-03-01 00:00:00-05:00,334.07642063485713,338.6369590732218,334.02931939800646,337.4402770996094,3721100
2021-03-02 00:00:00-05:00,337.6851383401527,337.9207019414553,334.65107800516233,334.8301086425781,5462600
2021-03-03 00:00:00-05:00,334.21775835348996,335.1034800845347,330.3168100373569,330.4110412597656,6317600
2021-03-04 00:00:00-05:00,330.25080493316597,332.6347079164837,322.17570488035415,326.3404541015625,6604500
2021-03-05 00:00:00-05:00,329.57236503600916,333.30371377408477,322.80698423884206,332.3237609863281,8721300
2021-03-08 00:00:00-05:00,333.2095277210754,335.81956283770535,330.4110301659557,330.6936950683594,5663500
2021-03-09 00:00:00-05:00,334.2647784549171,337.7605345417426,333.77481647477896,335.3200988769531,6075100
2021-03-10 00:00:00-05:00,337.60979706904106,339.0608771417428,336.27181169792135,337.3930969238281,7231400
2021-03-11 00:00:00-05:00,339.83357912314176,342.7545744061349,339.3624517792826,340.9548645019531,3340700
2021-03-12 00:00:00-05:00,339.6828143733453,341.5202225135582,338.900755636149,341.4353942871094,4847300
2021-03-15 00:00:00-04:00,341.7275084064194,343.68738543661885,339.6357019219518,343.41412353515625,3154800
2021-03-16 00:00:00-04:00,344.0360209130336,344.65791244660267,342.27400927892,343.0278015136719,3698400
2021-03-17 00:00:00-04:00,341.8782412172478,344.91230233345084,340.7381211448744,344.1490783691406,5011600
2021-03-18 00:00:00-04:00,341.78400482369653,343.69678041865956,338.53321510932074,339.0891418457031,5067500
2021-03-19 00:00:00-04:00,338.8819064190015,340.31415200578266,336.51686661061746,338.4861755371094,5382800
2021-03-22 00:00:00-04:00,339.01377016660814,342.50952647056596,338.9855036805238,341.162109375,3417600
